Date, ZC025YR, ZC050YR, ZC075YR, ZC100YR, ZC200YR, ZC500YR, ZC1000YR, ZC2000YR, ZC3000YR
2020-05-06,0.0026,0.0028318,0.0030339,0.0032359,0.0028919,0.0043235,0.0064198,0.0117071,0.0120945
2020-05-07,0.0025018,0.0028299,0.0030069,0.0031839,0.0025658,0.0037042,0.0055845,0.0115084,0.0118078
2020-05-08,0.0024071,0.0028191,0.0029206,0.0030221,0.0025627,0.0038756,0.0060888,0.0117698,0.0122023
2020-05-11,0.0024227,0.0028274,0.0029541,0.0030808,0.0026056,0.0038676,0.0061731,0.0120602,0.0124944
2020-05-12,0.0024282,0.0028236,0.002925,0.0030265,0.0025344,0.0036815,0.0056716,0.0116641,0.0120565
2020-05-13,0.0024251,0.0027244,0.0028258,0.0029273,0.0025989,0.0037468,0.0056982,0.0112996,0.0116984
2020-05-14,0.0024289,0.0027254,0.0028269,0.0029284,0.0024967,0.003676,0.0054923,0.0109021,0.0112518
2020-05-15,0.0024331,0.0027267,0.0028281,0.0029295,0.0025561,0.0037767,0.0056067,0.0109244,0.011289
2020-05-19,0.0023645,0.0027236,0.0028,0.0028763,0.0027879,0.0042373,0.0062829,0.0115363,0.0119945
2020-05-20,0.0023697,0.002717,0.0027682,0.0028193,0.0028135,0.004132,0.0057845,0.0111757,0.0115975
2020-05-21,0.0024078,0.0028022,0.0028535,0.0029047,0.0027896,0.0041844,0.0056873,0.0111524,0.011554
2020-05-22,0.0022656,0.0026047,0.0027814,0.0029582,0.0026549,0.0037392,0.0052698,0.0107807,0.0111803
2020-05-25,0.0024037,0.0026103,0.0027871,0.0029639,0.0025742,0.00357,0.005057,0.0104834,0.010885
2020-05-26,0.0022062,0.0026077,0.0027091,0.0028105,0.0027892,0.0039754,0.0056363,0.0109595,0.0113671
2020-05-27,0.0020048,0.0026088,0.0027102,0.0028116,0.0027461,0.0040075,0.0056074,0.0111231,0.011504
2020-05-28,0.0019026,0.0026078,0.0026841,0.0027604,0.0027574,0.0040671,0.0058481,0.0116001,0.0119674
2020-05-29,0.0018122,0.0026063,0.0026575,0.0027086,0.0025576,0.0037192,0.0055058,0.0112622,0.0116293
2020-06-01,0.0018411,0.002608,0.0026591,0.0027102,0.0026344,0.0037628,0.0056103,0.0113502,0.0117474
2020-06-02,0.0018316,0.0023289,0.0025306,0.0027323,0.0026349,0.0037189,0.0056661,0.0114991,0.0118917
2020-06-03,0.0018376,0.0023385,0.0025905,0.0028425,0.002926,0.0043582,0.0065444,0.0122214,0.0126149
2020-06-04,0.0018437,0.0023492,0.0026515,0.0029537,0.0029947,0.004631,0.007099,0.0127703,0.0131239
2020-06-05,0.0018494,0.0023525,0.0026548,0.002957,0.0032389,0.0050986,0.0076526,0.013322,0.0136518
2020-06-08,0.001724,0.0023625,0.0026647,0.0029669,0.0029667,0.0046879,0.0071483,0.012809,0.013131
2020-06-09,0.0017157,0.0023551,0.002607,0.0028589,0.0027911,0.0043371,0.0067571,0.012219,0.0125436
2020-06-10,0.0017069,0.002252,0.0024788,0.0027055,0.0025767,0.0037221,0.0059612,0.0113854,0.0117313
2020-06-11,0.0017023,0.0022486,0.0024502,0.0026517,0.002514,0.0035431,0.0054457,0.0107695,0.0110696
2020-06-12,0.0017093,0.0022507,0.0024523,0.0026539,0.002533,0.0035464,0.0055498,0.0107413,0.0110591
2020-06-15,0.0018249,0.0022574,0.002459,0.0026606,0.0025668,0.0034423,0.0053614,0.0102573,0.0105945
2020-06-17,0.0018361,0.0022618,0.0024634,0.002665,0.0026259,0.0036176,0.0055544,0.0104421,0.010762
2020-06-18,0.001942,0.0023563,0.0025328,0.0027093,0.0026538,0.0036063,0.0054261,0.0101611,0.01046
2020-06-19,0.0019596,0.002442,0.0025684,0.0026948,0.002681,0.0036947,0.0055302,0.010151,0.010465
2020-06-22,0.0021489,0.0024551,0.0026066,0.0027581,0.0026768,0.0037444,0.0055338,0.0100519,0.0103613
2020-06-23,0.0021531,0.0024569,0.0026083,0.0027597,0.0026966,0.0037966,0.0056345,0.0102533,0.0105413
2020-06-24,0.0020401,0.0024121,0.0025637,0.0027152,0.0026511,0.0036582,0.0056432,0.0104368,0.010689
2020-06-25,0.0020353,0.0024139,0.0025654,0.0027169,0.0026333,0.003558,0.0054453,0.0103121,0.0105644
2020-06-26,0.0020304,0.00232,0.0025217,0.0027234,0.0025507,0.0034709,0.0052735,0.0100712,0.0103323
2020-06-29,0.0020153,0.0023267,0.0025284,0.00273,0.0025563,0.0034792,0.0052874,0.0100414,0.0102802
2020-06-30,0.0020099,0.0023323,0.0025591,0.0027859,0.0025475,0.0034897,0.0054369,0.0100393,0.0103181
2020-07-02,0.0020019,0.0024293,0.002606,0.0027827,0.0026197,0.0037017,0.0057914,0.010256,0.0105492
2020-07-03,0.002007,0.0024314,0.002608,0.0027846,0.0026586,0.0036456,0.00575,0.0101984,0.0104785
2020-07-06,0.0019183,0.0024371,0.0026138,0.0027904,0.0025834,0.0036127,0.0057022,0.0103168,0.0105867
2020-07-07,0.001912,0.0024336,0.0025852,0.0027367,0.0024417,0.0033138,0.0053573,0.0100381,0.0103753
2020-07-08,0.0018558,0.0023465,0.0025482,0.0027498,0.0025747,0.0035303,0.005941,0.0110434,0.0114441
2020-07-09,0.001802,0.0022605,0.0025123,0.0027641,0.0024534,0.0032666,0.005523,0.0107657,0.0112822
2020-07-10,0.0018074,0.0022631,0.002515,0.0027669,0.0025188,0.0033865,0.0056926,0.0105865,0.0112139
2020-07-13,0.0018249,0.0022714,0.0025233,0.0027752,0.0025006,0.0033847,0.005586,0.0104499,0.0111333
2020-07-14,0.0017768,0.0021886,0.0024907,0.0027927,0.002453,0.0033531,0.0055182,0.0101614,0.0109504
2020-07-15,0.0019017,0.0020881,0.002417,0.0027463,0.0024137,0.0033706,0.0055433,0.0101763,0.0108921
2020-07-16,0.0018024,0.0021027,0.0024048,0.002707,0.0023322,0.003189,0.0052108,0.0096851,0.0104015
2020-07-17,0.0017484,0.0021061,0.0024082,0.0027102,0.0023959,0.0033022,0.0053867,0.009703,0.0104786
2020-07-20,0.001724,0.0020159,0.0023179,0.0026199,0.0023713,0.0032578,0.0052205,0.0094114,0.0102426
2020-07-21,0.0017157,0.0020146,0.0022412,0.0024678,0.0023777,0.0032932,0.0052271,0.0094739,0.0102858
2020-07-22,0.0016076,0.002017,0.0022437,0.0024704,0.0023664,0.0032588,0.0052278,0.0096426,0.0104275
2020-07-23,0.001601,0.0019194,0.002146,0.0023725,0.0023898,0.0032865,0.0051898,0.0096097,0.0103893
2020-07-24,0.0016049,0.0019219,0.0021485,0.002375,0.0023903,0.0032279,0.0051413,0.0093579,0.0101721
2020-07-27,0.0016154,0.0019295,0.002156,0.0023825,0.0024407,0.0033252,0.0053405,0.0095114,0.0103196
2020-07-28,0.0016659,0.0019283,0.0021298,0.0023313,0.0023224,0.0030402,0.0048442,0.0090374,0.00984
2020-07-29,0.0017021,0.0018379,0.0020895,0.0023412,0.0023172,0.0030268,0.0049304,0.0091673,0.0099832
2020-07-30,0.0017094,0.0017866,0.0020131,0.0022396,0.0022696,0.0028759,0.0046457,0.0087935,0.0096492
2020-07-31,0.0017012,0.001835,0.0020363,0.0022376,0.0022691,0.0029378,0.0048203,0.0087863,0.0096756
2020-08-04,0.0016174,0.0019332,0.0020843,0.0022354,0.0022156,0.0027863,0.0044509,0.0083945,0.0093102
2020-08-05,0.0016715,0.0019292,0.0020552,0.0021812,0.0023638,0.003156,0.0051132,0.0089328,0.0098311
2020-08-06,0.0016629,0.0018362,0.0019873,0.0021385,0.0022975,0.0029281,0.0047864,0.0087527,0.0096535
2020-08-07,0.0016541,0.0018379,0.001989,0.0021401,0.0023369,0.0029577,0.0049692,0.0090031,0.0098939
2020-08-10,0.001627,0.0018428,0.001994,0.0021451,0.0023586,0.0030502,0.0051677,0.0093505,0.0102282
2020-08-11,0.0016174,0.0019374,0.0020634,0.0021894,0.0024705,0.0035167,0.0058484,0.0102182,0.0110468
2020-08-12,0.0016076,0.0019387,0.0020648,0.0021908,0.002573,0.0037898,0.006263,0.0105422,0.0113983
2020-08-13,0.0016013,0.0019323,0.0020332,0.0021341,0.0028085,0.0040249,0.0066879,0.0110764,0.0119049
2020-08-14,0.0016064,0.0019334,0.0020343,0.0021352,0.0027206,0.0038424,0.0064514,0.0109402,0.0117702
2020-08-17,0.001627,0.0019033,0.001954,0.0020047,0.0026186,0.0036362,0.0061133,0.0105836,0.0114237
2020-08-18,0.0015685,0.0019039,0.0019546,0.0020053,0.002586,0.0035016,0.0059026,0.0102907,0.0111725
2020-08-19,0.001558,0.0018617,0.0020127,0.0021638,0.0026223,0.0035961,0.0061073,0.0105472,0.011432
2020-08-20,0.0015012,0.0018632,0.0020144,0.0021656,0.002567,0.003417,0.005858,0.0103408,0.0112759
2020-08-21,0.0015046,0.0018171,0.0019934,0.0021696,0.002586,0.0033639,0.005686,0.0102314,0.0111978
2020-08-24,0.0015154,0.001823,0.0019992,0.0021754,0.0025778,0.0034866,0.0058077,0.010239,0.0111948
2020-08-25,0.001519,0.0018282,0.0020296,0.002231,0.0026655,0.0037692,0.0061649,0.0105566,0.0114708
2020-08-26,0.0015152,0.0017416,0.0020182,0.0022948,0.0026719,0.0038358,0.006329,0.0107542,0.0116884
2020-08-27,0.0014219,0.0016986,0.0020003,0.002302,0.0027205,0.0040307,0.0069348,0.0114573,0.0124304
2020-08-28,0.0014246,0.0016977,0.0019742,0.0022508,0.0025706,0.0037182,0.0066715,0.0115424,0.0125371
2020-08-31,0.0014339,0.0017066,0.0019832,0.0022598,0.0025213,0.0036506,0.0066394,0.0111239,0.0121928
2020-09-01,0.0014702,0.0017598,0.0020364,0.002313,0.0024181,0.0033552,0.0060442,0.0105729,0.0115609
2020-09-02,0.0014591,0.001757,0.0020086,0.0022601,0.002382,0.0032299,0.0057311,0.0100895,0.0110768
2020-09-03,0.0014012,0.001754,0.0019803,0.0022067,0.002387,0.0032141,0.0056131,0.0099446,0.0109153
2020-09-04,0.0014057,0.0017627,0.0020142,0.0022656,0.0025061,0.0035907,0.0061985,0.0105186,0.0115056
2020-09-08,0.0014212,0.0017991,0.0020255,0.0022519,0.0024126,0.003383,0.0059159,0.0103387,0.0113036
2020-09-09,0.0014091,0.0017514,0.0019778,0.0022043,0.0024503,0.0034759,0.0061668,0.0105343,0.0115299
2020-09-10,0.0014513,0.001754,0.0019803,0.0022067,0.0023919,0.0033309,0.0058899,0.0102814,0.0112937
2020-09-11,0.0014547,0.0017566,0.0019829,0.0022093,0.0023774,0.0032579,0.0057218,0.0100285,0.0110837
2020-09-14,0.0014655,0.0017639,0.0019903,0.0022167,0.0023488,0.0032874,0.0057827,0.0100429,0.0111429
2020-09-15,0.0015153,0.0017663,0.0019927,0.0022191,0.0023702,0.0032901,0.005791,0.0102257,0.0113094
2020-09-16,0.0015182,0.0017688,0.0019952,0.0022216,0.0023746,0.0032979,0.0059533,0.0105044,0.0116225
2020-09-17,0.0015211,0.0017712,0.0019977,0.0022241,0.0023557,0.0033312,0.005943,0.010244,0.0114105
2020-09-18,0.0015678,0.0017738,0.0020002,0.0022265,0.0023534,0.003394,0.0060527,0.0104045,0.0115302
2020-09-21,0.0015326,0.0017811,0.0020076,0.002234,0.0023181,0.0032569,0.0057772,0.0101542,0.0112825
2020-09-22,0.0015351,0.0017837,0.0020101,0.0022364,0.002314,0.0032948,0.0058114,0.0102003,0.011327
2020-09-23,0.0014571,0.0017861,0.0020125,0.002239,0.0023101,0.0032461,0.005798,0.0101795,0.0113138
2020-09-24,0.0015235,0.0017193,0.0019457,0.0021722,0.0022953,0.0032587,0.0057943,0.0100951,0.0112898
2020-09-25,0.0014661,0.0016241,0.0018755,0.0021269,0.0022969,0.0031849,0.0056584,0.010004,0.011233
2020-09-28,0.0014327,0.0016322,0.0018837,0.0021352,0.0022572,0.0031947,0.0057783,0.0102445,0.0115201
2020-09-29,0.0013229,0.001585,0.0018364,0.0020879,0.0021846,0.00312,0.005629,0.0100427,0.0113885
2020-09-30,0.0012606,0.0015841,0.0018104,0.0020366,0.0022409,0.003278,0.0059694,0.01025,0.0117103
2020-10-01,0.0014005,0.0015364,0.0017627,0.0019891,0.0022044,0.0031626,0.0058507,0.0100568,0.0115464
2020-10-02,0.0014019,0.0015346,0.0017358,0.001937,0.0021539,0.003179,0.0059364,0.0102193,0.0117012
2020-10-05,0.0014058,0.0015413,0.0017425,0.0019437,0.0022124,0.0034272,0.0064921,0.0108136,0.0123535
2020-10-06,0.0011268,0.0014488,0.001675,0.0019012,0.0021268,0.0032018,0.0061052,0.0104143,0.012006
2020-10-07,0.0010125,0.0014068,0.0016581,0.0019094,0.0021811,0.0035995,0.0066954,0.0110047,0.012602
2020-10-08,0.0010012,0.0014036,0.0016298,0.001856,0.0021248,0.0034919,0.0064594,0.0110735,0.0126447
2020-10-09,0.0010063,0.0014061,0.0016323,0.0018585,0.0020413,0.0035583,0.0066963,0.0113346,0.0129489
2020-10-13,0.0010153,0.0012878,0.0015893,0.0018907,0.0019839,0.0031279,0.006284,0.0109066,0.0125518
2020-10-14,0.0010179,0.0012911,0.0015926,0.001894,0.0019147,0.0033292,0.006163,0.0107654,0.0124063
2020-10-15,0.0010115,0.0012516,0.0014778,0.0017039,0.0018318,0.0032711,0.0060183,0.0105097,0.0121638
2020-10-16,0.0009959,0.0012541,0.0014803,0.0017064,0.0018371,0.0032603,0.0060541,0.0105809,0.0122333
2020-10-19,0.0009473,0.0012615,0.0014877,0.0017138,0.0019132,0.0033542,0.0062055,0.0106813,0.0123652
2020-10-20,0.0010285,0.001264,0.0014902,0.0017163,0.00192,0.003482,0.0065591,0.0110859,0.0128302
2020-10-21,0.0009133,0.0012683,0.0015195,0.0017708,0.0019053,0.0034982,0.0065765,0.0110254,0.0127707
2020-10-22,0.000901,0.0012691,0.0014952,0.0017213,0.0020581,0.0037529,0.00703,0.0114438,0.0131865
2020-10-23,0.0009959,0.0012714,0.0014975,0.0017237,0.002068,0.0036579,0.0068475,0.0113067,0.0130513
2020-10-26,0.000996,0.0013758,0.0015769,0.0017779,0.0020646,0.0036184,0.0067258,0.0110162,0.0127706
2020-10-27,0.0009307,0.0013313,0.0015575,0.0017837,0.0020951,0.0035535,0.00642,0.0108389,0.0125892
2020-10-28,0.0009133,0.0013302,0.0015312,0.0017322,0.0021737,0.0034843,0.006304,0.0106242,0.0123986
2020-10-29,0.0010009,0.0013403,0.0015916,0.0018428,0.0022892,0.003695,0.0067817,0.0110293,0.012809
2020-10-30,0.0009575,0.0014431,0.0016944,0.0019458,0.0023845,0.003852,0.0071335,0.0113481,0.013162
2020-11-02,0.000975,0.0014464,0.0016725,0.0018987,0.0023736,0.0037966,0.0068589,0.0111094,0.0129158
2020-11-03,0.0009809,0.0014595,0.001736,0.0020124,0.002493,0.0040828,0.0073354,0.0115329,0.0133594
2020-11-04,0.0009867,0.0014456,0.0016467,0.0018478,0.0023881,0.0037201,0.0065409,0.0108085,0.0125888
2020-11-05,0.0009926,0.0014479,0.0016489,0.0018499,0.0023489,0.0037047,0.0065517,0.0108264,0.0126294
2020-11-06,0.0009984,0.0014562,0.0016824,0.0019086,0.0023808,0.0038667,0.0069366,0.0110371,0.0128978
2020-11-09,0.0012439,0.0015708,0.0018221,0.0020735,0.0026433,0.0046123,0.0080357,0.0120612,0.013876
2020-11-10,0.0011327,0.0040573,0.0031015,0.0020733,0.0024537,0.0047421,0.0082752,0.0120977,0.0139482
2020-11-12,0.0011977,0.0014022,0.0017054,0.0020086,0.0024517,0.0044061,0.0077195,0.0115215,0.0133556
2020-11-13,0.0011839,0.0014055,0.0017087,0.0020119,0.0025448,0.004485,0.007866,0.0116009,0.0134173
2020-11-16,0.0011902,0.0014155,0.0017187,0.0020219,0.0026092,0.0044618,0.007912,0.0118211,0.0135666
2020-11-17,0.0012251,0.0014674,0.0017453,0.0020233,0.002545,0.004214,0.0075102,0.0113938,0.0131616
2020-11-18,0.001211,0.0014703,0.0017483,0.0020263,0.0025892,0.004292,0.0075768,0.0113454,0.0131126
2020-11-19,0.001201,0.0014733,0.0017513,0.0020294,0.0025751,0.0042267,0.0073957,0.0110176,0.012763
2020-11-20,0.0012039,0.0014765,0.0017544,0.0020324,0.0025482,0.0040917,0.0070912,0.0105947,0.0122805
2020-11-23,0.0012127,0.0014856,0.0017635,0.0020415,0.0026066,0.0042771,0.0074327,0.0108651,0.0125182
2020-11-24,0.0011283,0.0015817,0.0018093,0.0020368,0.0025966,0.004397,0.0077329,0.01116,0.0128133
2020-11-25,0.0011337,0.0015843,0.0018118,0.0020393,0.0025659,0.0044111,0.0076135,0.011222,0.0128123
2020-11-26,0.0011977,0.0015867,0.0018143,0.0020418,0.0025106,0.0043292,0.007429,0.0110727,0.0126553
2020-11-27,0.0011839,0.0015434,0.0017962,0.002049,0.002391,0.0041838,0.0072922,0.0107729,0.0123762
2020-11-30,0.0011902,0.0015568,0.0018349,0.0021129,0.0023806,0.0042132,0.0073295,0.0107107,0.0122653
2020-12-01,0.0011268,0.0015761,0.0019299,0.0022837,0.0025368,0.0045871,0.007949,0.01137,0.012856
2020-12-02,0.0011118,0.00158,0.0019337,0.0022875,0.0026021,0.0046721,0.0081898,0.0118233,0.0133813
2020-12-03,0.0011017,0.0015838,0.0019376,0.0022914,0.0025645,0.004604,0.0079382,0.0116594,0.0131963
2020-12-04,0.0011075,0.0015877,0.0019415,0.0022953,0.0027238,0.004983,0.0085403,0.012523,0.0140051
2020-12-07,0.0012182,0.0015994,0.0019531,0.0023069,0.0027137,0.0048318,0.0082158,0.0122549,0.0136843
2020-12-08,0.0012341,0.0017313,0.0020094,0.0022876,0.0026969,0.0046579,0.0079982,0.0120585,0.0135179
2020-12-09,0.001236,0.001692,0.0019953,0.0022986,0.0026982,0.004694,0.0080881,0.0121006,0.0135846
2020-12-10,0.0012365,0.0016451,0.0019485,0.0022519,0.0025884,0.0045727,0.0079483,0.0118573,0.0133536
2020-12-11,0.0011913,0.0015904,0.0018684,0.0021464,0.0024916,0.0043954,0.0076773,0.0117989,0.0132667
2020-12-14,0.0012388,0.0016131,0.0018645,0.0021159,0.0025094,0.0044386,0.0077482,0.0119649,0.0134137
2020-12-15,0.0011757,0.0016158,0.0018672,0.0021187,0.0025169,0.0044622,0.0078583,0.0120819,0.0135516
2020-12-16,0.0011614,0.0015185,0.0017699,0.0020212,0.0024453,0.0044433,0.0079081,0.012127,0.0136072
2020-12-17,0.0011511,0.0015233,0.0017998,0.0020763,0.0024406,0.0045189,0.0080085,0.0121533,0.0136101
2020-12-18,0.0011063,0.001524,0.0017754,0.0020268,0.0023917,0.0044523,0.0080136,0.0120184,0.0134665
2020-12-21,0.0011203,0.0015289,0.0017553,0.0019816,0.0023137,0.004345,0.0078414,0.0119414,0.013404
2020-12-22,0.0010253,0.0014279,0.0016291,0.0018302,0.0022267,0.0041475,0.0075981,0.0116277,0.0130958
2020-12-23,0.0006447,0.0012375,0.0014887,0.0017399,0.0022648,0.0043019,0.0079229,0.0119301,0.0133884
2020-12-24,0.0010115,0.0012402,0.0014915,0.0017427,0.0021631,0.0042608,0.0078151,0.0117319,0.0132013
2020-12-29,0.0009307,0.001254,0.0015052,0.0017565,0.0020752,0.0041352,0.0076903,0.0116029,0.0130818
2020-12-30,0.0009133,0.0012511,0.0014772,0.0017033,0.0020224,0.0040773,0.0076451,0.0114926,0.0129792
2020-12-31,0.0009003,0.0010653,0.0013415,0.0016178,0.0020201,0.0038683,0.0073578,0.0111241,0.0126321
2021-01-04,0.0007182,0.0010775,0.0013536,0.0016298,0.0019995,0.0038375,0.0073586,0.0112453,0.012757
2021-01-05,0.0006762,0.001095,0.0014214,0.0017478,0.0019161,0.0038909,0.0076587,0.0118319,0.0133572
2021-01-06,0.0010898,0.0009931,0.0012452,0.0014971,0.001799,0.0041345,0.0081731,0.0125613,0.0141734
2021-01-07,0.0010773,0.0010017,0.0012528,0.0015039,0.0018404,0.0043699,0.0085903,0.0129359,0.0145886
2021-01-08,0.0010642,0.0010043,0.0012555,0.0015067,0.0018743,0.0044405,0.0087753,0.0131897,0.0148583
2021-01-11,0.0010241,0.0010126,0.0012637,0.0015149,0.0018528,0.0046314,0.009056,0.0134457,0.0151622
2021-01-12,0.0010101,0.0010139,0.0012399,0.0014659,0.0017738,0.0046995,0.0092533,0.0135406,0.0153276
2021-01-13,0.0009528,0.0010146,0.0012155,0.0014164,0.0015747,0.004426,0.0088986,0.0131485,0.0150347
2021-01-14,0.000938,0.0010167,0.0012176,0.0014185,0.0016031,0.004624,0.0094082,0.013533,0.0154962
2021-01-15,0.0009228,0.0010143,0.001165,0.0013156,0.001501,0.0042695,0.0088688,0.013121,0.0150106
2021-01-18,0.0008303,0.0009256,0.0011264,0.0013272,0.0014475,0.004227,0.0088235,0.0131307,0.0149991
2021-01-19,0.0007225,0.0009243,0.0011,0.0012758,0.0014607,0.004161,0.0088158,0.0132343,0.0150889
2021-01-20,0.0007044,0.0009726,0.0011232,0.0012739,0.0015565,0.0043271,0.009097,0.0134073,0.0153105
2021-01-21,0.0006856,0.0008781,0.0010539,0.0012296,0.0016896,0.0046075,0.0095844,0.0137102,0.0156031
2021-01-22,0.0006667,0.0009258,0.0010764,0.0012271,0.0017567,0.0044332,0.0092971,0.0135797,0.0153531
2021-01-25,0.0006562,0.0010409,0.0012419,0.0014428,0.0016888,0.0042339,0.00895,0.0132979,0.015057
2021-01-26,0.0006364,0.0010432,0.0012441,0.0014449,0.0016267,0.004252,0.0090541,0.0134743,0.0152203
2021-01-27,0.0006157,0.0009453,0.0011462,0.001347,0.0015366,0.0041478,0.0088802,0.0134262,0.015169
2021-01-28,0.0006012,0.0009475,0.0011484,0.0013493,0.001515,0.0042392,0.0090355,0.0138103,0.0154275
2021-01-29,0.0006062,0.0009936,0.0011693,0.0013451,0.0014385,0.0043551,0.009293,0.0137738,0.0153416
2021-02-01,0.0006213,0.0009994,0.0011751,0.0013508,0.001417,0.0042361,0.0091543,0.0138676,0.0152649
2021-02-02,0.0006224,0.0009512,0.001127,0.0013027,0.001545,0.0044056,0.0095042,0.0140481,0.0154602
2021-02-03,0.0006268,0.0009457,0.0010963,0.0012469,0.0017284,0.0047033,0.0098706,0.0144292,0.0157614
2021-02-04,0.0006313,0.0009473,0.0010979,0.0012485,0.0017861,0.0048395,0.0100855,0.0147078,0.0160355
2021-02-05,0.0006353,0.0009569,0.0011327,0.0013084,0.0018377,0.0049788,0.0104622,0.015138,0.0165012
2021-02-08,0.0007403,0.0010129,0.0011886,0.0013644,0.0018436,0.005101,0.010536,0.0151398,0.0164929
2021-02-09,0.0007439,0.0010148,0.0011905,0.0013662,0.0018073,0.0050306,0.0103998,0.0150665,0.0164122
2021-02-10,0.0007475,0.0010167,0.0011925,0.0013682,0.0017872,0.0050258,0.0103711,0.0150589,0.0163875
2021-02-11,0.0007508,0.0010186,0.0011944,0.0013701,0.001764,0.004985,0.0103742,0.0152235,0.0164845
2021-02-12,0.0007544,0.0010206,0.0011963,0.0013721,0.0018255,0.00514,0.0107438,0.015708,0.0169285
2021-02-16,0.0009502,0.0011279,0.0013288,0.0015297,0.0020399,0.0059517,0.0117123,0.0165086,0.017735
2021-02-17,0.0009344,0.0011301,0.001331,0.0015319,0.0020661,0.0059595,0.0115926,0.0163472,0.0175393
2021-02-18,0.0009182,0.0011443,0.0014205,0.0016967,0.002154,0.0061257,0.0118801,0.0166948,0.0178705
2021-02-19,0.0009959,0.0012931,0.0015443,0.0017955,0.0023062,0.0067018,0.012593,0.0174381,0.0185749
2021-02-22,0.0010446,0.0013514,0.0016026,0.0018539,0.0023364,0.0069512,0.0128298,0.0176717,0.0188216
2021-02-23,0.0010285,0.0013541,0.0016053,0.0018566,0.0023644,0.0070665,0.0130907,0.0181102,0.0192655
2021-02-24,0.0010125,0.0014513,0.0016775,0.0019036,0.0024525,0.0076063,0.0136525,0.0182694,0.0194638
2021-02-25,0.001202,0.0017421,0.0019183,0.0020944,0.00328,0.0095634,0.0150611,0.0186806,0.0195962
2021-02-26,0.0013116,0.0019944,0.0021706,0.0023469,0.0030877,0.0090405,0.0139915,0.0172107,0.0178954
2021-03-01,0.0013186,0.0016709,0.0019223,0.0021737,0.0025748,0.0084539,0.0140415,0.017379,0.0181218
2021-03-02,0.0013605,0.0015287,0.0017101,0.0018894,0.0024691,0.008174,0.0139361,0.0174899,0.0182414
2021-03-03,0.0012569,0.0015398,0.0017189,0.0018966,0.0026234,0.0087173,0.0145758,0.0178295,0.0185886
2021-03-04,0.0011977,0.0015016,0.0016776,0.0018536,0.0028014,0.0093886,0.015446,0.0186229,0.0194121
2021-03-05,0.0011839,0.0015534,0.0017295,0.0019056,0.0028908,0.0093834,0.0155429,0.0183402,0.0191678
2021-03-08,0.0011415,0.0015629,0.0018144,0.0020658,0.0028719,0.0096645,0.0158132,0.0187513,0.0194752
2021-03-09,0.0011268,0.0015658,0.0018172,0.0020686,0.0027702,0.0091014,0.0150591,0.018028,0.0187645
2021-03-10,0.0011118,0.0015613,0.0017122,0.0018632,0.0024398,0.0086086,0.0146336,0.018005,0.0187938
2021-03-11,0.0011015,0.0015151,0.0016911,0.0018671,0.0025621,0.0086949,0.0148962,0.0184457,0.0193125
2021-03-12,0.001107,0.0015717,0.001798,0.0020243,0.0031977,0.0098288,0.0163968,0.0198151,0.0207332
2021-03-15,0.0011254,0.0016291,0.0018554,0.0020818,0.0031729,0.0097043,0.0159244,0.0195572,0.0204694
2021-03-16,0.0011314,0.0016351,0.0018865,0.0021379,0.0031699,0.0098296,0.0161994,0.0198165,0.0207779
2021-03-17,0.0010373,0.0015339,0.0017602,0.0019866,0.002866,0.0095319,0.016445,0.0204132,0.0213629
2021-03-18,0.0010429,0.0014365,0.0016626,0.0018888,0.0028778,0.0098256,0.0167786,0.0205,0.0213646
2021-03-19,0.0009803,0.0013803,0.0015563,0.0017322,0.0027541,0.0096997,0.0164853,0.0202273,0.0210494
2021-03-22,0.0008814,0.0012911,0.0014921,0.0016932,0.002745,0.0094972,0.0160716,0.0199498,0.020699
2021-03-23,0.0009133,0.0012879,0.0014638,0.0016397,0.0026231,0.0091214,0.0155192,0.0193235,0.0200627
2021-03-24,0.0008014,0.0012398,0.0014157,0.0015916,0.002487,0.0088418,0.0152709,0.0189669,0.0196087
2021-03-25,0.0009055,0.0012358,0.0013866,0.0015374,0.0024279,0.0087015,0.0151779,0.0189837,0.0195922
2021-03-26,0.0009096,0.0012376,0.0013883,0.001539,0.0024384,0.0089625,0.015605,0.0193834,0.0199751
2021-03-29,0.0009724,0.0012925,0.0014433,0.0015941,0.0024004,0.009323,0.0159918,0.0198438,0.0204116
2021-03-30,0.000981,0.0013442,0.001495,0.0016459,0.0024003,0.0093691,0.0159806,0.0193837,0.0199588
2021-03-31,0.0009344,0.0011909,0.0014194,0.0016469,0.0023768,0.0095649,0.0162708,0.0196094,0.0201206
2021-04-01,0.0009182,0.0011515,0.0013688,0.0015861,0.0023678,0.0093016,0.0157815,0.0193477,0.0199334
2021-04-05,0.000899,0.0012627,0.001514,0.0017652,0.0025658,0.0097213,0.0163133,0.0196674,0.0202492
2021-04-06,0.0008814,0.0012155,0.0014668,0.001718,0.0025245,0.0091886,0.0156397,0.018943,0.0195497
2021-04-07,0.0008637,0.0012183,0.0014695,0.0017207,0.002473,0.0091294,0.0157827,0.0190592,0.019858
2021-04-08,0.0008512,0.001221,0.0014722,0.0017235,0.0024039,0.0088873,0.0154167,0.0186602,0.019466
2021-04-09,0.000857,0.0013261,0.0016025,0.0018789,0.0026002,0.009228,0.0157589,0.0188361,0.0196028
2021-04-12,0.000873,0.0013353,0.0016117,0.001888,0.0026666,0.0093165,0.015897,0.0189671,0.019751
